"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]CC9([C@H]([C@@H]([C@@H](CO9)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]C[C@@H]9[C@H]([C@@H]([C@H](C(O9)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]C[C@@H]9[C@@H]([C@@H]([C@H](C(O9)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]C[C@@H]9[C@H]([C@@H]([C@](O[C@@H]%10[C@@H]([C@H]([C@@H]([C@@H](CO)O%10)O)O)O)(O9)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]C[C@@H]9[C@@H](O[C@@H]%10[C@@H]([C@H]([C@@H]([C@@H](CO)O%10)O)O)O)[C@@H]([C@H]([C@H](O9)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(O)C=C6)C7=CC8=C(O7)C(=CC=C8)[OH]C[C@@H]9[C@@H](O[C@H]%10[C@@H]([C@H]([C@H]([C@@H](CO)O%10)O)O)O)[C@@H]([C@H](C(O9)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]CC%10([C@H]([C@@H]([C@@H](CO%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@H](C(O%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H]([C@@H]([C@H](C(O%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)(O7)CO)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@H]([C@@H]([C@](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)(O%11)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H]([C@H](O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H]([C@H](O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@H]8[C@@H]([C@H]([C@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H](C(O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@H]%12[C@@H]([C@H]([C@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H](C(O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@H](C(O%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H]([C@@H]([C@H](C(O%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)(O%10)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H]([C@H](O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]CC7([C@H]([C@@H]([C@@H](CO7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@H]%11[C@@H]([C@H]([C@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H](C(O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H]([C@@H]([C@H](C(O%10)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)(O%10)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H]([C@H](O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@H]%11[C@@H]([C@H]([C@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H](C(O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)(O%10)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@@H]%11[C@@H]([C@H]([C@@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H]([C@H](O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@@H](O[C@H]%11[C@@H]([C@H]([C@H]([C@@H](CO)O%11)O)O)O)[C@@H]([C@H](C(O%10)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)(O7)CO)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H]([C@H](O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)(O7)CO)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@H]%12[C@@H]([C@H]([C@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H](C(O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H]([C@H](O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@H]%12[C@@H]([C@H]([C@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H](C(O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@H]8[C@@H]([C@H]([C@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H](C(O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)[C@@H]([C@H]([C@H](O%11)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H]([C@H](O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@H]([C@@H]([C@](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)(O%11)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@H]8[C@@H]([C@H]([C@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H](C(O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@H]([C@@H]([C@](O[C@@H]%12[C@@H]([C@H]([C@@H]([C@@H](CO)O%12)O)O)O)(O%11)CO)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@H]([C@@H]([C@](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)(O7)CO)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H]([C@@H]([C@H](C(O%11)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H]([C@H](O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H]([C@@H]([C@H](C(O%11)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H](O[C@H]8[C@@H]([C@H]([C@H]([C@@H](CO)O8)O)O)O)[C@@H]([C@H](C(O7)O)O)O)C9=CC%10=C(O9)C(=CC=C%10)[OH]C[C@@H]%11[C@@H]([C@@H]([C@H](C(O%11)O)O)O)O"
"CC1=CC2=C3C(=C1)C4=C(O)C=C(C=C4OC3(OC5=C2C=CC=C5)C6=CC=C(C=C6)[OH]C[C@@H]7[C@@H]([C@@H]([C@H](C(O7)O)O)O)O)C8=CC9=C(O8)C(=CC=C9)[OH]C[C@@H]%10[C@H]([C@@H]([C@H](C(O%10)O)O)O)O"
